Family	10A	10B	10C	10D	10F	11A	11B	11C	11D	11F	12A	12B	12C	12D	12F	13A	13C	13D	13F	14A	14B	14C	14D	14F	15A	15B	15C	15D	16A	16B	16C	16D	16F	18A	18B	18C	18D	18F	19A	19B	19C	19D	20A	20B	20C	20D	20F	21A	21B	21C	21F	22A	22B	22C	22D	22F	23A	23B	23C	23D	23F	24A1	24A2	24B	24D	24F	25A	25B	25C	25F	26A	26B	26C	26D	26F	27A	27B	27C	27D	28A	28B	28C	28D	28F	29A	29C	29D1	29D2	30A	30B	30C	30D	30F	31A	31B	31C	31D	31F	32A	32B	32C	32D1	32D2	32F	33A	33B	33C	33D	33F	34A	34B	34C	34D	35A	35B	35C	35D	3A	3B	3C	3D	3F	4A	4B	4C	4D	4F	6A	6B	6C	6D	6F	7A	7B	7C	7D
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae	65	1	38	435	79	19	472	487	2506	214	4	25	42	611	18	269	121	4	43	9	19	53	18	47	21	93	3	137	274	174	31	34	87	334	5796	288	1490	70	103	170	188	318	1646	2434	347	196	299	1871	2343	157	339	371	103	263	388	18	113	201	819	635	140	107	163	43	0	76	57	0	19	197	164	43	28	32	156	385	587	28	0	6	24	1	463	14	97	0	44	49	122	245	0	73	62	5	46	8	315	287	134	30	10	239	221	25	2451	1030	30	1	55	69	100	18	4	196	629	0	12	6809	912	67	3127	1686	134	157	117	229	8	259	784	197	825	128	1	63	0	171
Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	18	49	17	195	16	74	503	760	5417	258	3	58	527	32	261	38	98	988	12	265	72	1283	372	2335	5	1061	10	56	130	180	124	437	129	103	437	211	885	707	467	1586	445	591	0	930	2	1	8	104	3092	190	18	145	67	131	230	17	45	47	125	1035	3	112	89	18	52	4	87	0	13	44	0	29	12	72	24	12	2	7	0	67	4	6	440	8	95	154	375	0	0	5	41	30	4	0	163	35	152	29	929	30	49	46	48	82	0	3	29	22	9	91	0	0	0	144	82	600	0	5895	5471	214	1798	3769	17	32	38	90	104	1	2	0	3	1	34	25335	2859	17584
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae	1682	314	99	1153	129	81	929	330	5577	107	0	25	51	335	26	2504	151	523	56	20	10	107	11	31	9	59	2	23	4112	21	21	2808	18	1	5	0	1	1	6841	2526	51	6544	30	1448	19	1	14	356	2747	121	25	4012	427	3387	3770	5	660	7419	375	6409	85	4310	2191	840	694	152	3026	26	119	2020	3621	110	268	155	1961	11481	8492	19	60	0	236	34	2475	48	6105	23	6863	797	359	956	0	304	176	25	392	12	1818	125	2734	736	55	2055	2647	19	17285	6805	32	1334	8	1344	3598	139	1133	263	5710	18	10	5506	1482	24	677	2829	0	0	1	0	6	31	23	5	17	11	0	327	88	379
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Euzebyales;Euzebyaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	28	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae	0	0	0	0	0	11	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;?	13	1	57	17	87	9	116	6	1	136	1	15	44	69	41	124	66	155	1001	1	0	145	1	205	182	14	2	9	73	445	384	859	93	8	66	4	11	4	0	19	0	0	65	159	11	7	18	258	47	495	20	0	0	129	0	831	0	72	84	0	32	379	209	140	0	7	346	0	7	96	276	0	47	0	435	252	307	16	0	0	45	41	150	20	242	443	0	0	255	324	6	222	104	0	551	6	1	47	679	193	307	573	645	682	11797	4115	85	0	34	138	1091	30	704	3	180	45	0	641	80	13	268	93	160	169	85	210	6	98	126	23	127	11	53	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Bogoriellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	5	2	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	114	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	1	0	0	54	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	1	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae	0	0	0	0	0	0	2	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	31	12	0	0	9	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	54	0	65	0	79	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	2	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	0	0	0	0	0	0	13	7	4	3	0	0	6	0	0	0	0	880	0	0	0	0	0	0	0	0	0	0	17	0	0	318	0	0	0	0	0	0	1	7	0	0	0	14	0	1	0	34	0	6	0	679	0	23	0	0	39	0	0	312	0	46	2	0	8	0	215	0	0	4	65	11	2	2	4	315	18	0	228	0	0	0	0	0	5	0	0	159	0	5	0	2	2	82	0	164	48	0	24	16	3	94	413	0	482	1	3	19	0	7	2	0	74	1	150	0	150	36	1	0	69	4	0	0	0	0	0	0	0	0	0	0	3	4	0	0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae	15	96	1	47	0	71	16	6	133	1	0	0	0	2	5	2	0	1195	1	0	0	0	0	0	0	1	1	0	39	0	11	4425	0	0	0	0	0	0	75	38	86	9191	0	43	0	0	0	0	6	8	0	4610	33	14	1204	0	638	5	3	10242	0	17	231	6	0	0	516	0	0	2	56	0	0	0	1	2	22	0	3	0	0	13	10	8	57	9	460	142	0	21	4	12	1	0	8	31	0	0	3	3	1	27	145	0	101	12	0	1735	0	6	2	0	187	23	101	0	138	57	13	0	52	8	0	0	0	2	0	0	0	0	0	0	0	3	9	33
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	24	0	0	0	71	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	11	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Coriobacteriia;?;?	0	0	0	0	0	0	42	46	216	222	0	5	15	0	16	829	32	0	117	0	0	229	0	58	0	108	3	0	0	6	9	0	8	0	0	0	1	0	0	3	0	0	151	43	89	21	146	67	23	8	311	0	0	304	0	48	0	194	36	0	263	351	95	202	0	240	477	0	159	695	0	14	13	0	247	0	0	73	0	0	4	24	1	10	80	20	361	0	0	32	71	0	402	11	5	0	0	463	84	6	0	1	102	9	0	0	95	0	96	24	0	0	0	48	0	3	0	0	0	0	0	0	0	0	0	0	58	0	4	85	0	77	0	18	0	0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;?	0	103	576	0	808	0	150	506	1262	52	7	63	15	13	23	100	40	226	43	1	0	202	0	73	847	99	4	84	40	42	13	0	52	6	19	12	528	90	375	135	0	266	44	11	71	16	117	1	158	92	653	473	39	367	0	11	0	156	28	0	94	494	218	99	0	120	162	0	1	127	84	55	20	0	260	145	1	3	0	0	19	7	3	7	80	0	95	2	0	35	115	4	9	0	109	121	16	586	229	75	48	510	574	23	0	16	27	0	9	24	7	0	0	0	301	0	7	14	9	58	4	47	0	0	1	0	68	0	1	18	0	39	0	34	0	0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae	0	0	54	0	85	4	56	302	1053	341	0	4	0	2	3	165	73	92	149	0	0	82	4	128	0	19	2	0	40	39	25	0	87	0	0	0	0	0	1317	276	29	267	0	13	261	0	102	16	87	33	11	75	35	171	953	114	0	71	37	493	77	147	321	40	68	21	1	0	9	232	0	0	34	0	71	26	0	22	0	0	4	0	0	8	3	130	0	29	0	20	4	17	34	0	257	29	9	42	246	32	17	302	385	30	0	1	4	129	1	11	0	0	0	80	52	79	0	294	48	0	5	402	38	40	7	26	51	0	0	0	0	0	1	7	1	33
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae	2	121	110	4	92	14	20	1247	1618	1312	40	315	260	75	482	866	180	400	879	172	57	407	57	335	31	713	103	128	87	1699	1029	2	1060	244	60	595	263	906	2971	179	546	1671	1258	641	370	456	401	379	216	961	6201	409	173	438	517	1135	20	120	186	0	892	269	240	242	2	322	652	0	14	718	89	33	156	119	374	7	4	421	0	10	18	78	0	104	0	745	481	72	102	105	38	242	564	33	1160	92	33	5639	429	37	1096	391	491	256	3	6	279	1	365	29	6	6	0	71	37	317	28	84	60	330	5	168	0	6	8	4	143	6	142	848	164	3139	140	2146	85	538
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales Incertae Sedis	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	47	3	0	0	0	0	0	0	13	0	0	0	0	0	0	27	0	0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae	0	0	314	0	442	2	875	2593	3820	369	1	94	121	5	145	314	214	207	131	0	0	295	0	182	175	149	3	25	4	81	35	0	91	7	7	8	79	44	3318	494	78	735	96	345	67	10	99	51	1002	237	468	744	224	1187	520	44	0	777	219	0	205	3451	1118	275	860	290	941	0	25	286	541	100	41	0	608	109	5	33	0	8	9	18	86	18	714	12	1285	400	257	195	0	99	41	1	793	321	272	687	1887	409	133	3927	2756	84	282	9	98	256	23	418	8	1	56	34	2678	24	39	241	187	36	169	40	4	1	6	14	328	0	29	59	10	43	9	179	40	0
Bacteria;Actinobacteriota;MB-A2-108;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;MB-A2-108;metagenome;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;MB-A2-108;uncultured actinobacterium;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Thermoleophilia;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;?	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	291	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	130	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bacteroidetes;Bacteroidia;?;?	0	187	313	0	1009	0	0	0	0	4	0	0	8	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	7	0	0	0	3	0	0	0	0	39	0	5	375	0	1	8	0	0	0	8	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
