	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
3089	25F	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3090	25F	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3091	25F	Bacteria|p_Myxococcota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3092	25F	Bacteria|p_NB1-j	CHJ-BPD/DS-	Fecal	0	188223	0.0
3093	25F	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3094	25F	Bacteria|p_Patescibacteria	CHJ-BPD/DS-	Fecal	46101	188223	0.24492755933121882
3095	25F	Bacteria|p_Planctomycetota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3096	25F	Bacteria|p_Proteobacteria	CHJ-BPD/DS-	Fecal	15461	188223	0.08214192739463297
3097	25F	Bacteria|p_Spirochaetota	CHJ-BPD/DS-	Fecal	14	188223	7.437985793447135e-05
3098	25F	Bacteria|p_Synergistota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3099	25F	Bacteria|p_Tenericutes	CHJ-BPD/DS-	Fecal	0	188223	0.0
3100	25F	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS-	Fecal	0	188223	0.0
3101	25F	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS-	Fecal	10	188223	5.3128469953193816e-05
3102	25F	Bacteria|p_WPS-2	CHJ-BPD/DS-	Fecal	0	188223	0.0
3103	25F	Eukaryota	CHJ-BPD/DS-	Fecal	0	188223	0.0
3105	26A	Archaea|p_Crenarchaeota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3106	26A	Archaea|p_Euryarchaeota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3107	26A	Archaea|p_Halobacterota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3108	26A	Archaea|p_Thermoplasmatota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3109	26A	Bacteria	CHJ-BPD/DS-	MAM-J	55	101817	0.0005401848414311952
3110	26A	Bacteria|p_Acidobacteriota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3111	26A	Bacteria|p_Actinobacteria	CHJ-BPD/DS-	MAM-J	20598	101817	0.20230413388726834
3112	26A	Bacteria|p_Actinobacteriota	CHJ-BPD/DS-	MAM-J	5359	101817	0.05263364664054136
3113	26A	Bacteria|p_Bacteroidetes	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3114	26A	Bacteria|p_Bacteroidota	CHJ-BPD/DS-	MAM-J	1631	101817	0.016018935934077806
3115	26A	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3116	26A	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3117	26A	Bacteria|p_Caldisericota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3118	26A	Bacteria|p_Campylobacterota	CHJ-BPD/DS-	MAM-J	3057	101817	0.030024455641002975
3119	26A	Bacteria|p_Chloroflexi	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3120	26A	Bacteria|p_Cloacimonadota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3121	26A	Bacteria|p_Cyanobacteria	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3122	26A	Bacteria|p_Dadabacteria	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3123	26A	Bacteria|p_Deferribacterota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3124	26A	Bacteria|p_Deinococcota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3125	26A	Bacteria|p_Desulfobacterota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3126	26A	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3127	26A	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3128	26A	Bacteria|p_Fibrobacteres	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3129	26A	Bacteria|p_Fibrobacterota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3130	26A	Bacteria|p_Firmicutes	CHJ-BPD/DS-	MAM-J	48694	101817	0.4782501939754658
3131	26A	Bacteria|p_Fusobacteria	CHJ-BPD/DS-	MAM-J	182	101817	0.0017875207480086822
3132	26A	Bacteria|p_Fusobacteriota	CHJ-BPD/DS-	MAM-J	149	101817	0.0014634098431499651
3133	26A	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3134	26A	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3135	26A	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3136	26A	Bacteria|p_Myxococcota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3137	26A	Bacteria|p_NB1-j	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3138	26A	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3139	26A	Bacteria|p_Patescibacteria	CHJ-BPD/DS-	MAM-J	8005	101817	0.07862144828466759
3140	26A	Bacteria|p_Planctomycetota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3141	26A	Bacteria|p_Proteobacteria	CHJ-BPD/DS-	MAM-J	4970	101817	0.04881306658023709
3142	26A	Bacteria|p_Spirochaetota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3143	26A	Bacteria|p_Synergistota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3144	26A	Bacteria|p_Tenericutes	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3145	26A	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3146	26A	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3147	26A	Bacteria|p_WPS-2	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3148	26A	Eukaryota	CHJ-BPD/DS-	MAM-J	0	101817	0.0
3150	26B	Archaea|p_Crenarchaeota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3151	26B	Archaea|p_Euryarchaeota	CHJ-BPD/DS-	MAM-I	4	195079	2.0504513556046524e-05
3152	26B	Archaea|p_Halobacterota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3153	26B	Archaea|p_Thermoplasmatota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3154	26B	Bacteria	CHJ-BPD/DS-	MAM-I	104	195079	0.0005331173524572096
3155	26B	Bacteria|p_Acidobacteriota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3156	26B	Bacteria|p_Actinobacteria	CHJ-BPD/DS-	MAM-I	26	195079	0.0001332793381143024
3157	26B	Bacteria|p_Actinobacteriota	CHJ-BPD/DS-	MAM-I	1262	195079	0.006469174026932679
3158	26B	Bacteria|p_Bacteroidetes	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3159	26B	Bacteria|p_Bacteroidota	CHJ-BPD/DS-	MAM-I	126	195079	0.0006458921770154656
3160	26B	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS-	MAM-I	10	195079	5.126128389011631e-05
3161	26B	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3162	26B	Bacteria|p_Caldisericota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3163	26B	Bacteria|p_Campylobacterota	CHJ-BPD/DS-	MAM-I	178132	195079	0.9131275021914199
3164	26B	Bacteria|p_Chloroflexi	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3165	26B	Bacteria|p_Cloacimonadota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3166	26B	Bacteria|p_Cyanobacteria	CHJ-BPD/DS-	MAM-I	6	195079	3.075677033406979e-05
3167	26B	Bacteria|p_Dadabacteria	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3168	26B	Bacteria|p_Deferribacterota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3169	26B	Bacteria|p_Deinococcota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3170	26B	Bacteria|p_Desulfobacterota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3171	26B	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3172	26B	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3173	26B	Bacteria|p_Fibrobacteres	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3174	26B	Bacteria|p_Fibrobacterota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3175	26B	Bacteria|p_Firmicutes	CHJ-BPD/DS-	MAM-I	11728	195079	0.06011923374632841
3176	26B	Bacteria|p_Fusobacteria	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3177	26B	Bacteria|p_Fusobacteriota	CHJ-BPD/DS-	MAM-I	21	195079	0.00010764869616924425
3178	26B	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3179	26B	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3180	26B	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3181	26B	Bacteria|p_Myxococcota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3182	26B	Bacteria|p_NB1-j	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3183	26B	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3184	26B	Bacteria|p_Patescibacteria	CHJ-BPD/DS-	MAM-I	1249	195079	0.0064025343578755275
3185	26B	Bacteria|p_Planctomycetota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3186	26B	Bacteria|p_Proteobacteria	CHJ-BPD/DS-	MAM-I	1379	195079	0.0070689310484470394
3187	26B	Bacteria|p_Spirochaetota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3188	26B	Bacteria|p_Synergistota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3189	26B	Bacteria|p_Tenericutes	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3190	26B	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3191	26B	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3192	26B	Bacteria|p_WPS-2	CHJ-BPD/DS-	MAM-I	0	195079	0.0
3193	26B	Eukaryota	CHJ-BPD/DS-	MAM-I	15	195079	7.689192583517447e-05
3195	26C	Archaea|p_Crenarchaeota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3196	26C	Archaea|p_Euryarchaeota	CHJ-BPD/DS-	MAMLI	1382	182222	0.007584155590433647
3197	26C	Archaea|p_Halobacterota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3198	26C	Archaea|p_Thermoplasmatota	CHJ-BPD/DS-	MAMLI	10	182222	5.487811570501915e-05
3199	26C	Bacteria	CHJ-BPD/DS-	MAMLI	42974	182222	0.2358332144307493
3200	26C	Bacteria|p_Acidobacteriota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3201	26C	Bacteria|p_Actinobacteria	CHJ-BPD/DS-	MAMLI	26	182222	0.00014268310083304978
3202	26C	Bacteria|p_Actinobacteriota	CHJ-BPD/DS-	MAMLI	861	182222	0.004725005762202149
3203	26C	Bacteria|p_Bacteroidetes	CHJ-BPD/DS-	MAMLI	190	182222	0.0010426841983953638
3204	26C	Bacteria|p_Bacteroidota	CHJ-BPD/DS-	MAMLI	12634	182222	0.0693330113817212
3205	26C	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3206	26C	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3207	26C	Bacteria|p_Caldisericota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3208	26C	Bacteria|p_Campylobacterota	CHJ-BPD/DS-	MAMLI	41835	182222	0.2295825970519476
3209	26C	Bacteria|p_Chloroflexi	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3210	26C	Bacteria|p_Cloacimonadota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3211	26C	Bacteria|p_Cyanobacteria	CHJ-BPD/DS-	MAMLI	90	182222	0.0004939030413451724
3212	26C	Bacteria|p_Dadabacteria	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3213	26C	Bacteria|p_Deferribacterota	CHJ-BPD/DS-	MAMLI	12	182222	6.585373884602299e-05
3214	26C	Bacteria|p_Deinococcota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3215	26C	Bacteria|p_Desulfobacterota	CHJ-BPD/DS-	MAMLI	3349	182222	0.018378680949610916
3216	26C	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS-	MAMLI	65	182222	0.0003567077520826245
3217	26C	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3218	26C	Bacteria|p_Fibrobacteres	CHJ-BPD/DS-	MAMLI	2	182222	1.097562314100383e-05
3219	26C	Bacteria|p_Fibrobacterota	CHJ-BPD/DS-	MAMLI	3	182222	1.6463434711505746e-05
3220	26C	Bacteria|p_Firmicutes	CHJ-BPD/DS-	MAMLI	67766	182222	0.37188703888663277
3221	26C	Bacteria|p_Fusobacteria	CHJ-BPD/DS-	MAMLI	333	182222	0.0018274412529771377
3222	26C	Bacteria|p_Fusobacteriota	CHJ-BPD/DS-	MAMLI	486	182222	0.002667076423263931
3223	26C	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3224	26C	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3225	26C	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3226	26C	Bacteria|p_Myxococcota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3227	26C	Bacteria|p_NB1-j	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3228	26C	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3229	26C	Bacteria|p_Patescibacteria	CHJ-BPD/DS-	MAMLI	4891	182222	0.026840886391324866
3230	26C	Bacteria|p_Planctomycetota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3231	26C	Bacteria|p_Proteobacteria	CHJ-BPD/DS-	MAMLI	2185	182222	0.011990868281546685
3232	26C	Bacteria|p_Spirochaetota	CHJ-BPD/DS-	MAMLI	3011	182222	0.016523800638781266
3233	26C	Bacteria|p_Synergistota	CHJ-BPD/DS-	MAMLI	1	182222	5.487811570501915e-06
3234	26C	Bacteria|p_Tenericutes	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3235	26C	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3236	26C	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS-	MAMLI	32	182222	0.00017560997025606128
3237	26C	Bacteria|p_WPS-2	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3238	26C	Eukaryota	CHJ-BPD/DS-	MAMLI	0	182222	0.0
3240	26D	Archaea|p_Crenarchaeota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3241	26D	Archaea|p_Euryarchaeota	CHJ-BPD/DS-	MAM-D	195	187099	0.0010422289803793713
3242	26D	Archaea|p_Halobacterota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3243	26D	Archaea|p_Thermoplasmatota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3244	26D	Bacteria	CHJ-BPD/DS-	MAM-D	329	187099	0.0017584273566400676
3245	26D	Bacteria|p_Acidobacteriota	CHJ-BPD/DS-	MAM-D	2	187099	1.0689528003890988e-05
3246	26D	Bacteria|p_Actinobacteria	CHJ-BPD/DS-	MAM-D	339	187099	0.0018118749966595225
3247	26D	Bacteria|p_Actinobacteriota	CHJ-BPD/DS-	MAM-D	1052	187099	0.005622691730046659
3248	26D	Bacteria|p_Bacteroidetes	CHJ-BPD/DS-	MAM-D	124	187099	0.0006627507362412413
3249	26D	Bacteria|p_Bacteroidota	CHJ-BPD/DS-	MAM-D	2228	187099	0.01190813419633456
3250	26D	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3251	26D	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3252	26D	Bacteria|p_Caldisericota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3253	26D	Bacteria|p_Campylobacterota	CHJ-BPD/DS-	MAM-D	151875	187099	0.8117360327954719
3254	26D	Bacteria|p_Chloroflexi	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3255	26D	Bacteria|p_Cloacimonadota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3256	26D	Bacteria|p_Cyanobacteria	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3257	26D	Bacteria|p_Dadabacteria	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3258	26D	Bacteria|p_Deferribacterota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3259	26D	Bacteria|p_Deinococcota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3260	26D	Bacteria|p_Desulfobacterota	CHJ-BPD/DS-	MAM-D	197	187099	0.0010529185083832623
3261	26D	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3262	26D	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3263	26D	Bacteria|p_Fibrobacteres	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3264	26D	Bacteria|p_Fibrobacterota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3265	26D	Bacteria|p_Firmicutes	CHJ-BPD/DS-	MAM-D	11559	187099	0.061780127098487965
3266	26D	Bacteria|p_Fusobacteria	CHJ-BPD/DS-	MAM-D	494	187099	0.002640313416961074
3267	26D	Bacteria|p_Fusobacteriota	CHJ-BPD/DS-	MAM-D	380	187099	0.0020310103207392878
3268	26D	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3269	26D	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3270	26D	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3271	26D	Bacteria|p_Myxococcota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3272	26D	Bacteria|p_NB1-j	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3273	26D	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3274	26D	Bacteria|p_Patescibacteria	CHJ-BPD/DS-	MAM-D	1912	187099	0.010219188771719784
3275	26D	Bacteria|p_Planctomycetota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3276	26D	Bacteria|p_Proteobacteria	CHJ-BPD/DS-	MAM-D	5117	187099	0.027349157397955095
3277	26D	Bacteria|p_Spirochaetota	CHJ-BPD/DS-	MAM-D	54	187099	0.00028861725610505667
3278	26D	Bacteria|p_Synergistota	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3279	26D	Bacteria|p_Tenericutes	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3280	26D	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3281	26D	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS-	MAM-D	140	187099	0.0007482669602723691
3282	26D	Bacteria|p_WPS-2	CHJ-BPD/DS-	MAM-D	0	187099	0.0
3283	26D	Eukaryota	CHJ-BPD/DS-	MAM-D	2	187099	1.0689528003890988e-05
3285	26F	Archaea|p_Crenarchaeota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3286	26F	Archaea|p_Euryarchaeota	CHJ-BPD/DS-	Fecal	7660	181510	0.04220153159605532
3287	26F	Archaea|p_Halobacterota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3288	26F	Archaea|p_Thermoplasmatota	CHJ-BPD/DS-	Fecal	1	181510	5.509338328466751e-06
3289	26F	Bacteria	CHJ-BPD/DS-	Fecal	243	181510	0.0013387692138174204
3290	26F	Bacteria|p_Acidobacteriota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3291	26F	Bacteria|p_Actinobacteria	CHJ-BPD/DS-	Fecal	95	181510	0.0005233871412043413
3292	26F	Bacteria|p_Actinobacteriota	CHJ-BPD/DS-	Fecal	4321	181510	0.023805850917304833
3293	26F	Bacteria|p_Bacteroidetes	CHJ-BPD/DS-	Fecal	159	181510	0.0008759847942262134
3294	26F	Bacteria|p_Bacteroidota	CHJ-BPD/DS-	Fecal	6692	181510	0.0368684920940995
3295	26F	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3296	26F	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3297	26F	Bacteria|p_Caldisericota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3298	26F	Bacteria|p_Campylobacterota	CHJ-BPD/DS-	Fecal	2206	181510	0.012153600352597653
3299	26F	Bacteria|p_Chloroflexi	CHJ-BPD/DS-	Fecal	0	181510	0.0
3300	26F	Bacteria|p_Cloacimonadota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3301	26F	Bacteria|p_Cyanobacteria	CHJ-BPD/DS-	Fecal	91	181510	0.0005013497878904743
3302	26F	Bacteria|p_Dadabacteria	CHJ-BPD/DS-	Fecal	0	181510	0.0
3303	26F	Bacteria|p_Deferribacterota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3304	26F	Bacteria|p_Deinococcota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3305	26F	Bacteria|p_Desulfobacterota	CHJ-BPD/DS-	Fecal	1736	181510	0.00956421133821828
3306	26F	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3307	26F	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3308	26F	Bacteria|p_Fibrobacteres	CHJ-BPD/DS-	Fecal	0	181510	0.0
3309	26F	Bacteria|p_Fibrobacterota	CHJ-BPD/DS-	Fecal	58	181510	0.0003195416230510716
3310	26F	Bacteria|p_Firmicutes	CHJ-BPD/DS-	Fecal	124243	181510	0.6844967219436946
3311	26F	Bacteria|p_Fusobacteria	CHJ-BPD/DS-	Fecal	45	181510	0.0002479202247810038
3312	26F	Bacteria|p_Fusobacteriota	CHJ-BPD/DS-	Fecal	2254	181510	0.012418048592364056
3313	26F	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3314	26F	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3315	26F	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3316	26F	Bacteria|p_Myxococcota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3317	26F	Bacteria|p_NB1-j	CHJ-BPD/DS-	Fecal	0	181510	0.0
3318	26F	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3319	26F	Bacteria|p_Patescibacteria	CHJ-BPD/DS-	Fecal	25633	181510	0.14122086937358824
3320	26F	Bacteria|p_Planctomycetota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3321	26F	Bacteria|p_Proteobacteria	CHJ-BPD/DS-	Fecal	5891	181510	0.03245551209299763
3322	26F	Bacteria|p_Spirochaetota	CHJ-BPD/DS-	Fecal	178	181510	0.0009806622224670816
3323	26F	Bacteria|p_Synergistota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3324	26F	Bacteria|p_Tenericutes	CHJ-BPD/DS-	Fecal	0	181510	0.0
3325	26F	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS-	Fecal	0	181510	0.0
3326	26F	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS-	Fecal	3	181510	1.6528014985400255e-05
3327	26F	Bacteria|p_WPS-2	CHJ-BPD/DS-	Fecal	0	181510	0.0
3328	26F	Eukaryota	CHJ-BPD/DS-	Fecal	0	181510	0.0
3330	27A	Archaea|p_Crenarchaeota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3331	27A	Archaea|p_Euryarchaeota	CHJ-BPD/DS-	MAM-J	142	199617	0.0007113622587254592
3332	27A	Archaea|p_Halobacterota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3333	27A	Archaea|p_Thermoplasmatota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3334	27A	Bacteria	CHJ-BPD/DS-	MAM-J	9	199617	4.508634034175446e-05
3335	27A	Bacteria|p_Acidobacteriota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3336	27A	Bacteria|p_Actinobacteria	CHJ-BPD/DS-	MAM-J	5168	199617	0.025889578542909672
3337	27A	Bacteria|p_Actinobacteriota	CHJ-BPD/DS-	MAM-J	18109	199617	0.09071872636098129
3338	27A	Bacteria|p_Bacteroidetes	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3339	27A	Bacteria|p_Bacteroidota	CHJ-BPD/DS-	MAM-J	2157	199617	0.010805692901907152
3340	27A	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3341	27A	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3342	27A	Bacteria|p_Caldisericota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3343	27A	Bacteria|p_Campylobacterota	CHJ-BPD/DS-	MAM-J	80704	199617	0.40429422343788357
3344	27A	Bacteria|p_Chloroflexi	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3345	27A	Bacteria|p_Cloacimonadota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3346	27A	Bacteria|p_Cyanobacteria	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3347	27A	Bacteria|p_Dadabacteria	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3348	27A	Bacteria|p_Deferribacterota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3349	27A	Bacteria|p_Deinococcota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3350	27A	Bacteria|p_Desulfobacterota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3351	27A	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3352	27A	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3353	27A	Bacteria|p_Fibrobacteres	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3354	27A	Bacteria|p_Fibrobacterota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3355	27A	Bacteria|p_Firmicutes	CHJ-BPD/DS-	MAM-J	75833	199617	0.37989249412625176
3356	27A	Bacteria|p_Fusobacteria	CHJ-BPD/DS-	MAM-J	1100	199617	0.005510552708436656
3357	27A	Bacteria|p_Fusobacteriota	CHJ-BPD/DS-	MAM-J	2143	199617	0.010735558594708868
3358	27A	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3359	27A	Bacteria|p_Latescibacterota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3360	27A	Bacteria|p_Methylomirabilota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3361	27A	Bacteria|p_Myxococcota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3362	27A	Bacteria|p_NB1-j	CHJ-BPD/DS-	MAM-J	0	199617	0.0
3363	27A	Bacteria|p_Nitrospirota	CHJ-BPD/DS-	MAM-J	0	199617	0.0
